malaria-deaths-by-age
Entity,Code,Year,Deaths - Malaria - Sex: Both - Age: Under 5 (Number),Deaths - Malaria - Sex: Both - Age: 70+ years (Number),Deaths - Malaria - Sex: Both - Age: 5-14 years (Number),Deaths - Malaria - Sex: Both - Age: 15-49 years (Number),Deaths - Malaria - Sex: Both - Age: 50-69 years (Number)
Somalia,SOM,2015,384.167458627525,32.65693337266130,84.88141064352690,340.8097460309000,152.48628898757100
Somalia,SOM,2016,438.70449029666400,39.303024271590300,98.22012777071330,409.3958968371260,182.13654334529200
Somalia,SOM,2017,427.0518358061520,39.43058964711090,96.79746489667630,409.35975326531300,182.69417053746900
South Africa,ZAF,1990,24.926237805608700,4.053479158718930,26.717840251840500,90.77643729072250,14.016484185432500
South Africa,ZAF,1991,25.334736431203200,4.389748975364880,26.93915164731730,95.57263199115150,15.124430414148000
South Africa,ZAF,1992,25.674516059096900,4.7912555683920700,29.126726497491700,104.47512189672900,16.67792349336480
South Africa,ZAF,1993,25.825299771085500,5.407393723968920,28.93860283203840,103.17806940264800,18.3329206043139
South Africa,ZAF,1994,28.061705917512400,6.338284282948260,30.910164983012300,110.47893685173300,21.02945254359670
South Africa,ZAF,1995,28.79374843665750,7.164773924374450,32.13150303026810,114.96247962112300,24.093448063120200
South Africa,ZAF,1996,29.39298484351230,8.989571255800840,33.48371277584310,117.70716703764200,28.922900988541400
South Africa,ZAF,1997,30.245037717842400,10.393777180703000,35.85057964417690,131.88441511258100,33.945239899366700
South Africa,ZAF,1998,30.68486971088180,10.911322471882300,37.92777936795450,144.59627104520300,36.24852753746210
South Africa,ZAF,1999,29.10370704642630,10.447758065067000,39.412955895224700,157.0177862067700,35.90367583783210
South Africa,ZAF,2000,26.709321214630000,9.823124283384780,39.08104821108420,170.26916812232400,35.00193599723870
South Africa,ZAF,2001,23.952404752990700,9.239804023230140,36.22368465934120,162.92306833292000,32.52516423960390
South Africa,ZAF,2002,20.89517324659850,8.444958138705110,31.54189873312270,155.2153105281850,29.337441647761500
South Africa,ZAF,2003,17.46217510995730,7.8529223526154400,27.33141916150840,146.85968246466800,26.756721643583300
South Africa,ZAF,2004,15.026512906393100,7.177796348862870,23.81161961851790,133.06947168335900,24.288517696169600
South Africa,ZAF,2005,13.597394978505200,6.803652121037940,19.843661147801400,117.06019196073400,22.266847606242600
South Africa,ZAF,2006,12.158158081376900,6.718237412281360,16.37273915332710,105.14936069209900,21.108794275645600
South Africa,ZAF,2007,10.905720913927000,6.4543063928532200,13.683861408459300,89.97459924011450,19.532595118703700
South Africa,ZAF,2008,9.702037467564720,6.222380526362360,11.911044072536600,76.63215918794030,18.29840890952230
South Africa,ZAF,2009,8.457254455904660,5.948841004958010,11.113329866614700,64.04403999884310,17.096128903458700
South Africa,ZAF,2010,7.321400593819490,5.639974936159520,10.576179667722200,53.21333387473300,15.923698245658400
South Africa,ZAF,2011,6.4330693160164000,5.395146383474060,10.136230935703800,43.04798954887630,14.921511808727800
South Africa,ZAF,2012,6.433784816779040,5.401044179205740,9.847500709171010,37.958112028368500,14.743190711681200
South Africa,ZAF,2013,6.007642194430820,5.29106674250199,7.945511613766360,33.44014490201020,14.472368244794700
South Africa,ZAF,2014,5.751745252211800,5.179320598886090,6.963659385025080,30.75349689659710,14.38816575445680
South Africa,ZAF,2015,5.5346849438538300,5.047119263378640,6.778470123427740,30.558762257658900,14.317811723589600
South Africa,ZAF,2016,5.355815800827660,4.922973172551380,6.690142465166520,33.951132846148000,14.048111818598900
South Africa,ZAF,2017,5.127567549822350,5.091208979425740,6.319980208789060,36.59336632745210,14.401183859052600
South Asia,,1990,50427.174111362000,2559.180183475500,27581.42471960200,9043.627567090020,5872.766381910160
South Asia,,1991,50813.97931658920,2586.4901146732700,27838.708354311200,8907.9653031376,5751.975143195610
South Asia,,1992,50026.3336372419,2648.8837369261900,28144.5476787201,9000.210916839530,5773.383629921100
South Asia,,1993,51035.03409347580,2682.587002973700,28358.984593604300,8905.518885258180,5801.600175605170
South Asia,,1994,50452.37003503880,2744.19679612295,28028.328070838900,8890.688455385270,5832.657469611710
South Asia,,1995,52090.56598115600,2827.4857825315200,28088.203150193900,9076.32929452047,5917.370097535610
South Asia,,1996,50438.87344620120,2858.3355461068900,27521.69894376180,9007.314117990460,5940.484515785290
South Asia,,1997,49696.359055675700,3003.2985717932,27673.695844067200,9319.48198840252,6093.407873626400
South Asia,,1998,48629.48155210780,3100.489015125680,27580.249937838100,9511.055369020040,6048.306582466440
South Asia,,1999,46680.2366354669,3087.206649515920,26156.018893198200,9699.458797840000,5801.322147633550
South Asia,,2000,45947.61201832610,3200.51494070223,25744.316132522900,9979.191625048080,5694.297719370020
South Asia,,2001,46441.98801410670,3398.2465277561800,25471.538408173900,10179.292710847100,5762.2109007623000
South Asia,,2002,45989.83992596330,3524.3056197686200,23011.413814346400,10290.977851987900,5830.851520629800
South Asia,,2003,45238.29935741640,3598.3332826594100,21393.637461891200,10334.017410840800,5900.207331586680
South Asia,,2004,44078.21356101010,3593.3441387238300,22131.80219735980,10403.38500379930,5722.089632273750
South Asia,,2005,42511.337161275500,3709.4769946033600,22674.290254483500,10513.862352231700,5748.902700481780
South Asia,,2006,40028.52610754950,3782.6479883552700,21269.701145559600,10469.224716582000,5786.458681670220
South Asia,,2007,38645.01076921190,3841.3610310687200,19976.567718516800,10527.168552629300,5923.630782872010
South Asia,,2008,35259.37688756500,3805.1843843452500,18907.68295823580,10498.170548144300,5861.403380735010
South Asia,,2009,32412.668116400800,3656.7709098648500,17908.92610095820,10336.844859920900,5784.939568337820
South Asia,,2010,31089.1969432392,3613.7147760538700,17353.642793506000,10389.576625773500,5882.544150502300
South Asia,,2011,30514.291188920400,3591.869090162580,16951.71854223020,10185.28083812860,5871.8134268554600
South Asia,,2012,27527.742754076400,3460.6768851976600,15753.843689630300,9434.722309741190,5671.199993483000
South Asia,,2013,27387.065295888,3558.886230918990,15143.042041514000,9376.25093214469,5788.204173589990
South Asia,,2014,27242.689505194000,3665.395225145790,14892.002748733400,9662.838615503020,5909.059575559720
South Asia,,2015,27283.147420549600,3822.531055786200,14679.876607317400,9828.3592211331,6136.9513736553000
South Asia,,2016,26276.960106702700,3970.9853826503300,14498.502264013700,9859.81640994282,6333.8193939900300
South Asia,,2017,24343.37957774610,4053.2544536440500,14081.659568789700,9866.130389605980,6383.737271117030
South Korea,KOR,1990,0.080677708957029,1.8998301851622700,0.3052331378634190,8.029634756831710,2.72126883374525
South Korea,KOR,1991,0.07234305210961290,1.8340441265663500,0.2819462528468590,7.4667623577477400,2.5721490054212000
South Korea,KOR,1992,0.06623694825372420,1.7275099124796400,0.24881896823287900,6.741794370811490,2.369020319411340
South Korea,KOR,1993,0.06082380375203030,1.6693687987722600,0.2255374053847500,6.196299686932230,2.2240642450942000
South Korea,KOR,1994,0.05614375607133670,1.6319229678842700,0.20182918899706800,5.794128802997220,2.1250752777545800
South Korea,KOR,1995,0.051109442694868400,1.5615956023525900,0.17393613904104800,5.300077305667450,1.9746684261463000
South Korea,KOR,1996,0.04725172133281860,1.4779983867535400,0.14701650853139800,4.858973401909690,1.8425317392430900
South Korea,KOR,1997,0.04303133001669730,1.426617835928640,0.1290804855706480,4.294198567619830,1.736067681771260
South Korea,KOR,1998,0.03932208053498200,1.4095092711038000,0.1081423196737100,3.7640040985550400,1.6527683021597600
South Korea,KOR,1999,0.03909615443308910,1.3936261558564400,0.08467922489530040,3.3144313381905900,1.5666671354476000
South Korea,KOR,2000,0.03583308391668040,1.3421769318535600,0.07175530977936810,2.9698635327139800,1.4701598187618000
South Korea,KOR,2001,0.03133195246127570,1.2691396671736400,0.06295070041486880,2.6157032714814200,1.3660985272914700
South Korea,KOR,2002,0.026267655020459400,1.2166980532771100,0.05505741275029600,2.353589386337070,1.278851622053140
South Korea,KOR,2003,0.022217634101534200,1.1551687084231900,0.04780324055181540,2.1936478561013700,1.196122996164480
South Korea,KOR,2004,0.017987070523614800,1.101570553029250,0.04291737301904660,1.959283456713620,1.1109221714627200
South Korea,KOR,2005,0.014138903928205500,1.0607037886529800,0.03833083629415030,1.742004304170590,1.0166241065577700
South Korea,KOR,2006,0.012006556561859000,1.017458924854610,0.033666496459117000,1.538716025893030,0.9337880521220620
South Korea,KOR,2007,0.010722537798049900,0.9870024507751570,0.028904687429750100,1.4350982954837800,0.8718836382725070
South Korea,KOR,2008,0.009291730619883620,0.9467900057665050,0.02527441083191210,1.3520921637246300,0.8193787662462530
South Korea,KOR,2009,0.007983232714002920,0.9165309080958190,0.02291408018986580,1.2703630422341900,0.7769307978743940
South Korea,KOR,2010,0.007305571986151330,0.8978871960616590,0.019164439505712200,1.1510175445113600,0.7338474742706130
South Korea,KOR,2011,0.0066072780001136800,0.8819356362630320,0.016326573668198200,1.019121917928160,0.6834442391956070
South Korea,KOR,2012,0.005941528241242150,0.8706580900885570,0.014196167557538500,0.9111093639772300,0.6339180871374760
South Korea,KOR,2013,0.005241649839838010,0.8382073736828750,0.01189298377911060,0.8250054214168160,0.5923356525518280
South Korea,KOR,2014,0.004692075480564570,0.8018262015119930,0.009744583441726570,0.744961286628132,0.5569608192054840
South Korea,KOR,2015,0.004079188945378640,0.7707548010330190,0.008448505263635270,0.671190674131475,0.5263524680230480
South Korea,KOR,2016,0.0035631113366463200,0.7507737954030960,0.007553586340287630,0.6074926537371470,0.4971162499449680
South Korea,KOR,2017,0.003323354463961280,0.7474749754939430,0.007165491379941480,0.5678995765082360,0.48287515308249200
South Sudan,SSD,1990,1865.6658116838200,96.0585004496662,179.43952141751200,355.709529799165,295.47089624874000
South Sudan,SSD,1991,1938.3883199612900,99.84560655859520,187.17674508816900,375.4516423148290,304.46980209945200
South Sudan,SSD,1992,2032.176266790820,103.95120448417400,202.24053331056800,410.71003770080200,317.3568221712860
South Sudan,SSD,1993,2142.9686589628800,108.703016577889,218.00075578196800,449.02891346061600,332.4828073229610
South Sudan,SSD,1994,2254.727770054950,114.43987461554700,236.31133342567200,491.4283042309680,349.6094609885400
South Sudan,SSD,1995,2391.7599088170900,121.42652966264100,260.1626864575230,545.2088779794870,371.0613751683320
South Sudan,SSD,1996,2536.279318216650,128.5877918448780,281.6895542289690,591.8289687442800,391.1917926604870
South Sudan,SSD,1997,2636.2035338153300,135.17854699022300,278.6457283842540,594.7121104969230,402.59263785506200
South Sudan,SSD,1998,2773.7092682479100,142.17241326520000,301.3794696883780,643.6853244635320,423.08894850085900
South Sudan,SSD,1999,2878.037204840810,147.2683806330640,315.87154632573800,678.1454228235680,436.0777108903470
South Sudan,SSD,2000,3026.2471274242600,152.0524478078050,339.07183380407900,721.7510708596430,451.65712775257400
South Sudan,SSD,2001,3144.077881253940,156.6191425426250,338.9053563282060,725.2781785368170,464.9310519159130
South Sudan,SSD,2002,3144.612466373870,156.77169123705000,337.7822711314120,738.1730265394670,470.9145858982400
South Sudan,SSD,2003,3101.2039762088500,156.07615709278200,354.2766909260460,789.132927743304,481.45436465768700
South Sudan,SSD,2004,3116.3622491464200,152.24443458240600,378.5595232247780,839.7392611666090,488.3774295963830
South Sudan,SSD,2005,3325.1930756758400,146.86857076828500,411.1647579598370,858.1155417325360,485.8766605406170
South Sudan,SSD,2006,3207.6304634118700,132.66877735226600,418.2025204117320,841.520340801825,454.8142665119230
South Sudan,SSD,2007,3108.501473923450,123.09219297850800,413.089984612747,823.6405811399200,433.69798501222200
South Sudan,SSD,2008,3005.5644699109900,115.07179795433800,395.65373078552200,791.2841886585730,413.44890634473700
South Sudan,SSD,2009,2784.9943713567900,105.7424705276890,366.1683182089040,745.2865522038480,385.74427833429400
South Sudan,SSD,2010,2514.8647816081800,99.09758041288050,328.76642503228700,709.9500399607700,366.4796776325180
South Sudan,SSD,2011,2218.8318714890800,92.80331264169490,290.85327668965800,672.19976489525,348.48122894948000
South Sudan,SSD,2012,1981.5209428523500,87.9106371680919,267.9761383785750,661.0974246325100,340.428609310632
South Sudan,SSD,2013,1874.9308492107300,84.3138461421637,259.1920196588770,644.7920556148980,334.2646367294690
South Sudan,SSD,2014,2073.602062020440,90.54982630893740,287.0788499543860,652.4740336691050,344.78690674655400
South Sudan,SSD,2015,2179.507774471230,93.52138833312130,307.91540607322300,665.4144290132870,356.08207301931800
South Sudan,SSD,2016,2418.7268300199900,97.91020980281190,345.34713047333000,664.8598395003900,361.91904700738300
South Sudan,SSD,2017,2388.134881383720,95.14063460605740,343.7276001980170,671.5533819430320,364.3402800978490
Southeast Asia,,1990,3975.4492518909500,1245.6126936335500,1802.3080802551300,8518.413054054080,3001.120638140630
Southeast Asia,,1991,3936.4219194374700,1280.2198390023800,1757.2438459769300,8507.756506334860,3026.486822154380
Southeast Asia,,1992,3856.1113699594900,1336.347711655570,1699.9360611669600,8623.260116907240,3086.744449531750
Southeast Asia,,1993,3661.832604124710,1365.416424847520,1625.5485865457700,8632.670282958700,3089.3443540585900
Southeast Asia,,1994,3499.3210931085600,1413.9956114244000,1562.6659612051100,8754.717068936310,3131.571445309930
Southeast Asia,,1995,3410.924460448230,1474.4932967542500,1562.2448603792000,8973.867530921290,3221.0999169728500
Southeast Asia,,1996,3325.0174372708600,1520.4512069066800,1508.977786852860,9126.172543909460,3261.5382016992
Southeast Asia,,1997,3400.9735170832700,1653.1031528362000,1541.18170223353,9399.803642246690,3408.7684435663000
Southeast Asia,,1998,3259.3026210171500,1651.4206609632000,1489.2235720449900,9413.495798968600,3371.1106146283700
Southeast Asia,,1999,3228.454401135180,1655.6763581467000,1450.484030653500,9456.274295604440,3303.5470889482300
Southeast Asia,,2000,3134.7943974620200,1655.605215463620,1393.3168686666400,9249.511956893540,3191.5324089610600
Southeast Asia,,2001,2999.6777509621800,1636.6157682940000,1333.0837737408000,8991.270395558820,3080.4721608713700
Southeast Asia,,2002,2937.090199478600,1655.7217494711000,1297.4893279649500,8950.14048934063,3064.370574326690
Southeast Asia,,2003,2906.212458320110,1686.869402222060,1264.1703873901700,8959.297654095330,3070.3316058466800
Southeast Asia,,2004,2789.8492415913900,1673.8835370966200,1219.1291943040500,8753.171817640680,3030.4553297238200
Southeast Asia,,2005,2657.501635918770,1692.256304627960,1182.920410482930,8635.985864169360,3042.355620431680
Southeast Asia,,2006,2517.0358400178100,1734.2685372408000,1134.8344511438300,8533.998209782110,3100.7764902617900
Southeast Asia,,2007,2350.0967693171400,1770.6639377297000,1091.9920122842000,8364.507815489680,3134.853471960110
Southeast Asia,,2008,2303.827082593740,1865.6081904405200,1081.0691154887300,8351.234258807280,3236.269131880580
Southeast Asia,,2009,2141.5972652164400,1919.4074437773100,1031.0379224026000,8159.937898208770,3270.970553396820
Southeast Asia,,2010,1980.729515614220,1971.7460858110000,974.9919679601790,7926.724011240650,3293.9871847949000
Southeast Asia,,2011,1738.823126965650,1985.0691360461000,892.2902352008220,7488.2767038039000,3253.477521914460
Southeast Asia,,2012,1564.1896976848700,2013.7596941555500,834.3769223717320,7179.134945097160,3234.970296133850
Southeast Asia,,2013,1365.4036981811800,1994.1653493912500,754.7710555142580,6649.003736221940,3097.3513419187600
Southeast Asia,,2014,1198.6733402328500,1998.6626637261700,692.054147633012,6259.082244487030,3014.0671929887900
Southeast Asia,,2015,1118.4022675481600,2053.747353804890,659.7105789035360,6142.42964228049,3069.9016981673900
Southeast Asia,,2016,1074.1384635466700,2100.277134307790,639.9430207787140,6056.780482147310,3139.980509799190
Southeast Asia,,2017,1011.2533432629800,2162.382767720280,615.020846168265,6019.769380768750,3220.1295804233500
"Southeast Asia, East Asia, and Oceania",,1990,4083.2899642753700,1271.2275229315900,1841.182041822600,8873.754626270140,3090.746612202570
"Southeast Asia, East Asia, and Oceania",,1991,4040.8438248624900,1307.0810565045000,1795.4964718952100,8868.229275671640,3116.74302464189
"Southeast Asia, East Asia, and Oceania",,1992,3960.9834078594800,1364.1932833197800,1739.0708475596400,8994.078419738530,3177.5623950171600
"Southeast Asia, East Asia, and Oceania",,1993,3760.6989205154200,1393.9259144440100,1663.2584914759400,9005.701182385800,3181.0548559629400
"Southeast Asia, East Asia, and Oceania",,1994,3597.008767830460,1444.0492043075900,1599.7801887018600,9138.233240638350,3226.1114842021400
"Southeast Asia, East Asia, and Oceania",,1995,3512.6922373620900,1505.9644956521700,1601.3037209066600,9376.421947234180,3319.624868923160
"Southeast Asia, East Asia, and Oceania",,1996,3429.845096971010,1553.7185052526700,1549.8744771387600,9547.227316774210,3364.8078606578100
"Southeast Asia, East Asia, and Oceania",,1997,3509.133406821750,1687.9693679825700,1583.684685719050,9839.593345419920,3518.049167588220
"Southeast Asia, East Asia, and Oceania",,1998,3371.4641468173900,1689.54995372764,1531.8145738483700,9869.277897855250,3489.295563424290
"Southeast Asia, East Asia, and Oceania",,1999,3342.197417763040,1695.774613530590,1493.8974635345800,9927.106666360010,3426.1328899624900
"Southeast Asia, East Asia, and Oceania",,2000,3245.928745409750,1697.9804628345800,1436.4809309534,9740.251341154890,3316.252288215790
"Southeast Asia, East Asia, and Oceania",,2001,3109.597736727250,1681.512720214210,1375.249537858620,9484.68736414866,3211.607453108960
"Southeast Asia, East Asia, and Oceania",,2002,3043.4294238039600,1704.1993275885700,1336.2572199722600,9429.278895743470,3205.2289575214100
"Southeast Asia, East Asia, and Oceania",,2003,3012.821304898620,1737.8281244109200,1301.4949292745000,9443.346704879710,3217.740813444490
"Southeast Asia, East Asia, and Oceania",,2004,2897.4596314238400,1726.829015314460,1255.7555551792200,9237.204020895670,3183.671478080270
"Southeast Asia, East Asia, and Oceania",,2005,2769.3942309161300,1747.2791387502000,1219.9417478804100,9123.547129064250,3200.9564033053600
"Southeast Asia, East Asia, and Oceania",,2006,2634.512084935150,1788.7048170854700,1172.5949795518100,9027.157339660960,3263.350634359460
"Southeast Asia, East Asia, and Oceania",,2007,2464.5175305344800,1825.6231275734300,1128.7114951821300,8846.18232823568,3301.120233337650
"Southeast Asia, East Asia, and Oceania",,2008,2419.368673469460,1921.802308159940,1118.265526745170,8843.567341779850,3406.8176523245400
"Southeast Asia, East Asia, and Oceania",,2009,2257.620082562240,1975.344709690930,1069.1513832206300,8671.180326962680,3443.400622450830
"Southeast Asia, East Asia, and Oceania",,2010,2086.300914543620,2028.7899871895800,1009.8527377203400,8395.420052657480,3466.3299954359500
"Southeast Asia, East Asia, and Oceania",,2011,1833.3775453070700,2038.4689735924000,924.2464990616340,7911.875968793360,3417.9510462468700
"Southeast Asia, East Asia, and Oceania",,2012,1651.9750639925700,2064.4186740046200,864.9754922178460,7581.9766281441200,3396.405256156390
"Southeast Asia, East Asia, and Oceania",,2013,1446.4208672907800,2043.6930616912800,784.7589253590570,7050.877052723200,3257.4020893492000
"Southeast Asia, East Asia, and Oceania",,2014,1273.4299816677200,2050.1822832682300,720.6319302922310,6642.223072677080,3174.5724168319900
"Southeast Asia, East Asia, and Oceania",,2015,1192.2512087804300,2106.4218927649100,687.7777054598560,6508.122611819670,3233.5762512696800
"Southeast Asia, East Asia, and Oceania",,2016,1154.7389629108900,2156.2409166125000,670.091919882656,6454.879337201180,3318.052362603840
"Southeast Asia, East Asia, and Oceania",,2017,1091.3899142522400,2219.9533099225400,645.2590653000150,6422.877532687750,3402.7359474236900
Southern Latin America,,1990,0.14822719601767300,2.376455833213850,0.17780298027650600,4.072408583963810,2.4875110761148400
Southern Latin America,,1991,0.13734574599843000,2.244618296970970,0.1684755703838140,3.8875260598426900,2.353488232632260
Southern Latin America,,1992,0.12047845165720600,2.1805571023462700,0.1611192832746410,3.834422417457550,2.2798838076306300
Southern Latin America,,1993,0.1067377868718190,2.0649554602083400,0.15039024879769400,3.666026413804640,2.1213189507002500
Southern Latin America,,1994,0.09615290938982430,1.923863247398970,0.13317267010873800,3.5229999614680900,1.9702225477697000
Southern Latin America,,1995,0.08991789173902690,1.8692437009613400,0.11864040221431500,3.3197470669392800,1.863015341014080
Southern Latin America,,1996,0.08592506760915450,1.823981917348880,0.11430994305559300,3.2681555227820600,1.802901755437120
Southern Latin America,,1997,0.07783086618607190,1.7838008545433700,0.10857377566534800,3.1370592078437800,1.7226828120599600
Southern Latin America,,1998,0.07442118105423810,1.766256466241880,0.10592864707653400,2.965432862492240,1.6307598371502100
Southern Latin America,,1999,0.06351705739548350,1.7491990363009400,0.0970672455781903,2.864595441456000,1.5632102967036300
Southern Latin America,,2000,0.0576952824898593,1.623011982437150,0.08854581593328410,2.651925068300870,1.4224828815259000
Southern Latin America,,2001,0.05288343472062820,1.5754520462164200,0.0834512233839424,2.5451734396955800,1.3576541338226800
Southern Latin America,,2002,0.052899190191927800,1.5378372577766100,0.07981993069289810,2.410124800668330,1.3152520395700100
Southern Latin America,,2003,0.04916098449906640,1.5034376412808600,0.07304363079266600,2.1790882508973300,1.2547294605381300
Southern Latin America,,2004,0.04291270436494740,1.3926807571469300,0.06772822621179640,1.9375604449815800,1.1510044911091700
Southern Latin America,,2005,0.037443252370264600,1.312973800207930,0.06604410389873370,1.837816224802910,1.0849885095353400
Southern Latin America,,2006,0.034395447819912200,1.258527463242040,0.06321262655857210,1.7542074900719600,1.033622045147770
Southern Latin America,,2007,0.03432834238712680,1.2305746520737600,0.0598608069431719,1.7299364636580800,1.018684537678980
Southern Latin America,,2008,0.032299395070259400,1.1174807262090400,0.054973668839729000,1.6584033174840000,0.9478891803738480
Southern Latin America,,2009,0.029201589690558000,1.0671996604071600,0.0507248990146602,1.6110463956030600,0.907935031088691
Southern Latin America,,2010,0,0,0,0,0
Southern Latin America,,2011,0,0,0,0,0
Southern Latin America,,2012,0,0,0,0,0
Southern Latin America,,2013,0,0,0,0,0
Southern Latin America,,2014,0,0,0,0,0
Southern Latin America,,2015,0,0,0,0,0
Southern Latin America,,2016,0,0,0,0,0
Southern Latin America,,2017,0,0,0,0,0
Southern Sub-Saharan Africa,,1990,349.15625641938100,20.536417184679800,151.94121388049200,250.39429574027900,38.811577886980500
Southern Sub-Saharan Africa,,1991,289.68057274667500,20.98091062010280,127.4777034448610,221.5021750864680,38.78355565644070
Southern Sub-Saharan Africa,,1992,271.7354038938760,20.81969488021400,126.17098660950200,214.94567231259700,39.31449498665680
Southern Sub-Saharan Africa,,1993,251.06810469713000,20.43906841274690,120.20665318771500,196.71524175880900,39.52253217311140
Southern Sub-Saharan Africa,,1994,245.63922134474300,20.931954862784800,122.29881986106000,195.4658791906150,41.79769172480860
Southern Sub-Saharan Africa,,1995,257.2348547875480,21.59273269501800,139.56767279991300,206.63441823469800,45.56533347516940
Southern Sub-Saharan Africa,,1996,336.80729577297400,21.457596258505800,200.92402603969000,234.29393386954100,49.32973486350530
Southern Sub-Saharan Africa,,1997,363.17299366466000,22.590934030896700,225.93582358801700,257.3273969606670,54.80656144273420
Southern Sub-Saharan Africa,,1998,319.8639714273040,23.57813666123590,201.55716647006400,266.2059101752690,58.399161476676700
Southern Sub-Saharan Africa,,1999,391.7544279090640,23.2958373056573,235.28500847287600,286.373908799918,59.17678201386650
Southern Sub-Saharan Africa,,2000,476.1295004989610,23.393943948370600,289.5838218657550,325.64296392834000,61.02306109659910
Southern Sub-Saharan Africa,,2001,573.2930831126660,22.83501048994230,355.56888589949700,335.1393031364000,59.94670394282570
Southern Sub-Saharan Africa,,2002,627.5616240367830,21.966853158448500,394.40939976682900,347.5933103007270,58.30080340040050
Southern Sub-Saharan Africa,,2003,601.3096188375130,21.144133455074300,360.40357029215200,353.8749942826520,56.52768875744740
Southern Sub-Saharan Africa,,2004,515.4141163959670,20.302160649950500,304.36441733777200,346.6564641681270,54.85569825533990
Southern Sub-Saharan Africa,,2005,508.5833975421580,19.85867613919690,282.5703563792450,328.4572258892360,53.31799734707840
Southern Sub-Saharan Africa,,2006,555.3989233176940,21.152849242419400,282.8627514652280,329.9969687201500,55.746434149598900
Southern Sub-Saharan Africa,,2007,537.0038291426160,22.52192445942530,243.77590417261100,294.25555651477200,57.2108735490532
Southern Sub-Saharan Africa,,2008,482.3507532401270,23.1595310584317,202.29190108708800,254.6735362555370,57.09306241395510
Southern Sub-Saharan Africa,,2009,480.33651777330700,22.98345469413140,195.3877798035890,232.7487211764950,55.877583629058200
Southern Sub-Saharan Africa,,2010,479.4587600526580,22.472534191352200,187.7670076684420,205.9586968523890,53.491595760911600
Southern Sub-Saharan Africa,,2011,481.43277057818000,22.27252086433490,172.69607367181600,174.31807225132000,50.99140682495510
Southern Sub-Saharan Africa,,2012,438.917611148394,21.694223691281100,156.28337521723200,154.24187433832700,48.54195216794910
Southern Sub-Saharan Africa,,2013,450.896560186468,22.391517016842500,161.03485250165500,152.37619897693800,49.225149235096100
Southern Sub-Saharan Africa,,2014,478.52485391395300,23.6074711465109,171.63663831659000,156.7508654370650,51.06675150307180
Southern Sub-Saharan Africa,,2015,451.5049388770570,23.84195197115480,158.791541522857,147.9528922507170,50.358229761429800
Southern Sub-Saharan Africa,,2016,423.443502814576,23.531563356358100,148.14855429956200,141.69774261870000,48.622937778831600
Southern Sub-Saharan Africa,,2017,409.21537308610300,24.141755201812600,146.45377791765500,143.38219488606300,49.16609682997380
Spain,ESP,1990,0,0,0,0,0
Spain,ESP,1991,0,0,0,0,0
Spain,ESP,1992,0,0,0,0,0
Spain,ESP,1993,0,0,0,0,0
Spain,ESP,1994,0,0,0,0,0
Spain,ESP,1995,0,0,0,0,0
Spain,ESP,1996,0,0,0,0,0
Spain,ESP,1997,0,0,0,0,0
Spain,ESP,1998,0,0,0,0,0
Spain,ESP,1999,0,0,0,0,0
Spain,ESP,2000,0,0,0,0,0
Spain,ESP,2001,0,0,0,0,0
Spain,ESP,2002,0,0,0,0,0
Spain,ESP,2003,0,0,0,0,0
Spain,ESP,2004,0,0,0,0,0
Spain,ESP,2005,0,0,0,0,0
Spain,ESP,2006,0,0,0,0,0
Spain,ESP,2007,0,0,0,0,0
Spain,ESP,2008,0,0,0,0,0
Spain,ESP,2009,0,0,0,0,0
Spain,ESP,2010,0,0,0,0,0
Spain,ESP,2011,0,0,0,0,0
Spain,ESP,2012,0,0,0,0,0
Spain,ESP,2013,0,0,0,0,0
Spain,ESP,2014,0,1.9415978109739400,0,0,0
Spain,ESP,2015,0,2.0361641664132600,0,0,0
Spain,ESP,2016,0,0,0,0,0
Spain,ESP,2017,0,0,0,0,0
Sri Lanka,LKA,1990,20.394507666635200,12.741615151606600,8.47270015371882,43.53319881656120,23.885075833382700
Sri Lanka,LKA,1991,17.816337277403200,12.679819427173400,8.585099057202590,44.6299716961873,23.989143647326100
Sri Lanka,LKA,1992,18.538255772289300,13.29184797418540,9.659350187578370,47.11266226993260,25.67849123480750
Sri Lanka,LKA,1993,15.649428833436000,13.997973960152300,9.396581387612400,47.42383520055290,27.308864932885100
Sri Lanka,LKA,1994,16.5575053154253,14.401910382354800,10.460509205506100,48.80888559794640,28.468186186796200
Sri Lanka,LKA,1995,81.92646738976530,46.80179258942020,66.37979322610290,207.4246447628910,106.97333954527800
Sri Lanka,LKA,1996,84.56934548530360,40.94356815574580,46.6914431777569,174.54820213089100,98.97249939714240
Sri Lanka,LKA,1997,205.92728422335000,118.73425985326200,92.9809852629621,281.35520161647000,199.2956604165550
Sri Lanka,LKA,1998,75.38770772998840,77.70367678168780,52.073880218365700,169.08099924366300,132.10917303915800
Sri Lanka,LKA,1999,50.943727924996900,52.84243604917630,38.492063181062700,149.6217667062070,100.65152018395200
Sri Lanka,LKA,2000,67.96075337198080,61.49199193737990,40.092534563236200,174.85439760988500,116.86281959960800
Sri Lanka,LKA,2001,31.67413395366150,39.726589774126300,26.998591645361700,93.26666574582700,74.37265030265790
Sri Lanka,LKA,2002,25.724588854918200,28.088606979920300,19.27572437946930,73.95614508462610,60.34083468886850
Sri Lanka,LKA,2003,8.9937423865353,19.920704958898100,4.136842206242000,42.696431273560100,28.441921806289100
